city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
chic,32.5,23.5,3/16/1988,,27.83333333,19.95833333,21.86309524
chic,34,26,3/17/1988,,,11.85416667,27.48333333
chic,34.5,17.375,3/18/1988,,47,17.3125,21.675
chic,32,29.5,3/19/1988,,30,22.08333333,18.65416667
chic,28.5,15,3/20/1988,,8,35.35416667,12.125
chic,30,15.75,3/21/1988,,24,36.5625,16.6625
chic,46.5,35,3/22/1988,,59.66666667,18.80555556,26.06431159
chic,56,36.25,3/23/1988,,84,30.38888889,24.81590909
chic,56.5,54.75,3/24/1988,,52,24.28968254,30.02397892
chic,53,35.5,3/25/1988,,25,22.00241546,16.99583333
chic,39,18.5,3/26/1988,,59,20.39692983,12.27324561
chic,40,28.25,3/27/1988,,55,22.63888889,15.5
chic,48.5,42.625,3/28/1988,,31,9.619047619,31.72916667
chic,45.5,35.75,3/29/1988,,29,13.56547619,23.29166667
chic,40.5,27.25,3/30/1988,,33,18.63690476,25.26257764
chic,42,32,3/31/1988,,43,17.01785714,32.19166667
chic,42,34.25,4/1/1988,,30,37.82608696,23.33333333
chic,54,56.625,4/2/1988,,40,9.410714286,21.70238095
chic,53.5,44.125,4/3/1988,,20.16666667,22.66666667,20.78214286
chic,57.5,51.625,4/4/1988,,,27.46635611,23.11542443
chic,69.5,57.5,4/5/1988,,42,30.66666667,26.653125
chic,50,28.75,4/6/1988,,18,31.26785714,11.88360507
chic,50,25.25,4/7/1988,,32,23.4373706,22.81918025
chic,51.5,28.75,4/8/1988,,32,18.875,38.17857143
chic,52.5,37.75,4/9/1988,,53.75,19.94642857,33.4375
chic,43,33.75,4/10/1988,,35,17.46428571,16.66319444
chic,46,22.875,4/11/1988,,31,28.87329932,11.94090136
chic,47.5,23.25,4/12/1988,,38,27.69047619,20.75595238
chic,53,38.5,4/13/1988,,,28.58333333,35.81458888
chic,43,28.875,4/14/1988,,25,26.05612245,19.62371777
chic,41.5,25.5,4/15/1988,,27,24.11233875,21.03609203
chic,47.5,27.5,4/16/1988,,43,21.77380952,25.68489583
chic,59,37.875,4/17/1988,,76,39,16.38020833
chic,42.5,17.875,4/18/1988,,41,30.10119048,19.44270833
chic,40.5,14.75,4/19/1988,,52,21.77380952,31.8046875
chic,45.5,35.25,4/20/1988,,52,20.99404762,33.296875
chic,37,28.75,4/21/1988,,35.6,18.49404762,39.93428975
chic,45.5,30.375,4/22/1988,,51,25.55952381,21.32366071
chic,44,34.375,4/23/1988,,44,21.31547619,15.73263889
chic,45,30.125,4/24/1988,,34,24.88690476,17.96354167
chic,54,36.375,4/25/1988,,44,21.53571429,28.17719656
chic,48.5,35.875,4/26/1988,,19,22.38315217,21.61309524
chic,39.5,34.625,4/27/1988,,16.8,24.95910973,10.97690217
chic,48.5,28.375,4/28/1988,,33,26.31573499,19.77765622
chic,49,25.375,4/29/1988,,48,22.34608844,31.22321429
chic,54,26.5,4/30/1988,,33,22.95833333,35.92329546
chic,53,29.625,5/1/1988,,33,32.27380952,32.91145833
chic,57,27.75,5/2/1988,,50,35.32142857,31.28311404
chic,56.5,39.125,5/3/1988,,46,35.29166667,26.31941364
chic,52.5,31.875,5/4/1988,,48,33.43870773,26.07954269
chic,54.5,34.875,5/5/1988,,53,28.10899759,26.42787248
chic,61.5,38.125,5/6/1988,,60,26.4692029,29.36169258
chic,62,40.875,5/7/1988,,83,34.0625,27.14583333
chic,67.5,53.25,5/8/1988,,365,48.80555556,12.2495471
chic,56,52.625,5/9/1988,,28,25.70138889,12.83333333
chic,57,49.5,5/10/1988,,36,19.14166667,22.0240569
chic,60.5,41.25,5/11/1988,,59,24.55,31.01749482
chic,67,52.5,5/12/1988,,55,33.76388889,29.00363327
chic,58,33.625,5/13/1988,,30,30.03571429,14.56335034
chic,60,39.875,5/14/1988,,60,28.45357143,21.66964286
chic,71,54.125,5/15/1988,,61.6,35.89285714,14.8291749
chic,55.5,40.25,5/16/1988,,,23.875,13.09722222
chic,52,34.375,5/17/1988,,29,26.87008282,12.29880952
chic,55,44.875,5/18/1988,,35,27.67261905,16.97907021
chic,60,36.625,5/19/1988,,43,30.52380952,23.40524772
chic,63,51.75,5/20/1988,,63,29.46247412,27.58585859
chic,64.5,50.25,5/21/1988,,48.25,41.4702381,25.90833333
chic,66,53.625,5/22/1988,,,41.38888889,13.42083333
chic,53.5,52.25,5/23/1988,,43,19.98809524,18.72008282
chic,53,28,5/24/1988,,26,32.29484127,10.75189394
chic,48.5,35.5,5/25/1988,,25,24.07738095,18.54891304
chic,60.5,42.375,5/26/1988,,52,27.86904762,26.02938988
chic,69.5,45.375,5/27/1988,,63.75,41.57142857,27.33630952
chic,73,49.75,5/28/1988,,,41.75595238,29.53571429
chic,74,51.875,5/29/1988,,,46.58928571,26.58802909
chic,75.5,52,5/30/1988,,75,52.75,24.09163647
chic,76,52.75,5/31/1988,,148,50.90476191,39.35217589
chic,76.5,54,6/1/1988,,142,49.20168067,44.59663866
chic,63,47,6/2/1988,,46.6,31.1420068,17.33392857
chic,58.5,37.5,6/3/1988,,28,26.77639752,14.30072464
chic,62.5,40.5,6/4/1988,,54,24.42091837,23.86067929
chic,73,49.125,6/5/1988,,68,44.52380952,20
chic,78,48.75,6/6/1988,,,50.4365942,26.05394155
chic,79,51.125,6/7/1988,,139,54.17857143,34.67976985
chic,63,46.125,6/8/1988,,70.8,31.01785714,26.31527915
chic,56,32.375,6/9/1988,,,31.68348861,13.68736413
chic,56,34.625,6/10/1988,,30,26.11904762,25.77462121
chic,67,41.625,6/11/1988,,50,34.14880952,29.84895833
chic,72,48.25,6/12/1988,,50,47.68229167,30.96875
chic,78,48.5,6/13/1988,,75,49.35659585,33.52236701
chic,82,53.625,6/14/1988,,88.25,54.10833333,26.75835598
chic,81.5,53.625,6/15/1988,,78,47.44270833,23.69375854
chic,71,47.125,6/16/1988,,39,28.70238095,19.09929654
chic,68.5,53.25,6/17/1988,,46,32.328125,31.21212121
chic,74.5,52.875,6/18/1988,,55,41.23139881,38.97894022
chic,82,55.875,6/19/1988,,,59.125,20.11458333
chic,88.5,70.25,6/20/1988,,88,61.67708333,25.64026915
chic,86.5,66.125,6/21/1988,,81,52.8759058,33.12418831
chic,82.5,67.25,6/22/1988,,84,54.64117325,19.83809524
chic,70,50.75,6/23/1988,,26,28.8452381,16.15917049
chic,77.5,63.25,6/24/1988,,,36.02604167,31.67365424
chic,84.5,57.5,6/25/1988,,,59.06770833,15.27678571
chic,63.5,44.875,6/26/1988,,20.6,25.41666667,7.87202381
chic,64,42.875,6/27/1988,,21,18.42931548,19.04931973
chic,72.5,58.5,6/28/1988,,,36.0189951,25.19532339
chic,63,44.375,6/29/1988,,17,26.98214286,14.28545549
chic,61.5,46.125,6/30/1988,,11,23.61979167,13.52380952
chic,66,47.375,7/1/1988,,19,22.765625,20.86309524
chic,65,44.375,7/2/1988,,26.6,22.53125,21.625
chic,69.5,47.875,7/3/1988,,,38.38020833,32.49404762
chic,73,49.875,7/4/1988,,51,47.07586051,38.05660308
chic,79.5,56.75,7/5/1988,,,57.74841486,51.44868101
chic,82.5,60.625,7/6/1988,,116,55.08611854,62.47998406
chic,85,58.375,7/7/1988,,116,58.8864254,46.27342133
chic,83,59.875,7/8/1988,,106.8,48.890625,44.49702381
chic,82.5,57.25,7/9/1988,,85,49.02604167,38.49107143
chic,75.5,64.625,7/10/1988,,,41.42261905,21.70052083
chic,76.5,57.5,7/11/1988,,42,34.87296196,24.44591097
chic,71.5,60.375,7/12/1988,,14,27.54166667,21.94720497
chic,80,65.875,7/13/1988,,50,32.609375,22.85178571
chic,87,57.75,7/14/1988,,62,45.92572464,25.97979798
chic,86.5,70.5,7/15/1988,,78,41.9620098,34.79971989
chic,85,69.625,7/16/1988,,53,37.72916667,21.85416667
chic,78,61,7/17/1988,,22,30.484375,18.9609375
chic,71.5,66.25,7/18/1988,,,23.19270833,31.62490046
chic,75,58.375,7/19/1988,,35,26.02083333,26.16991342
chic,74,63.875,7/20/1988,,33.5,27.16394928,24.10261387
chic,71.5,61.125,7/21/1988,,32,25.05729167,28.5639234
chic,71,59.125,7/22/1988,,15,26.67708333,19.30573593
chic,72,59.5,7/23/1988,,28,27.57291667,21.40178571
chic,75.5,57.375,7/24/1988,,54,35.93229167,27.7827381
chic,75.5,64.75,7/25/1988,,39,38.95975379,24.76226943
chic,73.5,55.75,7/26/1988,,22,23.01041667,15.63095238
chic,76,60.375,7/27/1988,,59,32.33537138,31.33333333
chic,84,62.5,7/28/1988,,68,49.09895833,30.94404762
chic,83,68.5,7/29/1988,,73,59.54166667,28.1833004
chic,82.5,68.875,7/30/1988,,40,48.20833333,23.15104167
chic,79,62.75,7/31/1988,,,42.36458333,23.85436699
chic,89,71.125,8/1/1988,,67.2,44.14990942,25.96308877
chic,89.5,70.375,8/2/1988,,67,49.84948672,25.91972961
chic,88,67.375,8/3/1988,,65,40.64175725,27.73958333
chic,87,71.5,8/4/1988,,66,42.18455616,30.26239001
chic,76.5,60.125,8/5/1988,,64,36.50520833,23.125
chic,76.5,51.75,8/6/1988,,,36.5625,30.47321429
chic,78,53.625,8/7/1988,,38.33333333,41.88341346,28.63039044
chic,84,70.75,8/8/1988,,67,53.96701389,23.27786797
chic,79,73,8/9/1988,,68,30.91666667,34.12355073
chic,76.5,72,8/10/1988,,36,30.47916667,34.99761905
chic,82,73.375,8/11/1988,,,28.46753247,31.12670068
chic,83.5,69.625,8/12/1988,,66,26.609375,35.0625
chic,83.5,73.625,8/13/1988,,70.2,35.921875,22.17126226
chic,83,76.625,8/14/1988,,,40.34895833,13.35119048
chic,84,70.5,8/15/1988,,32,38.59798644,24.90656703
chic,86,73.125,8/16/1988,,69,34.390625,34.38657244
chic,88,66.375,8/17/1988,,71,39.31239707,23.50520833
chic,80.5,68.375,8/18/1988,,63,34.69723732,22.80595238
chic,71.5,62.875,8/19/1988,,28.75,14.92708333,17.88628472
chic,73,62.125,8/20/1988,,31,37.11458333,20.34279891
chic,70.5,54.875,8/21/1988,,,27.22916667,22.60484601
chic,70,59.75,8/22/1988,,39,24.69270833,29.98958333
chic,75,55.375,8/23/1988,,47,32.70833333,19.99479167
chic,71,52.375,8/24/1988,,89,21.796875,26.34779885
chic,69.5,42.625,8/25/1988,,50.4,21.38541667,23.85119048
chic,66,45.375,8/26/1988,,41,16.51041667,24.98800785
chic,65,60.125,8/27/1988,,,11.16666667,33.40896739
chic,64,41.875,8/28/1988,,89,22,19.359375
chic,60,49,8/29/1988,,29,19.86770833,28.05059524
chic,63,49.375,8/30/1988,,37,20.17708333,36.42650104
chic,70.5,49,8/31/1988,,47.4,30.890625,37.80744606
chic,72,52.5,9/1/1988,,48,36.859375,44.3513934
chic,73,57.875,9/2/1988,,65,34.33491848,47.38745471
chic,72,53.625,9/3/1988,,38,32.65625,22.76041667
chic,63,52.375,9/4/1988,,28,33.76785714,12.51190476
chic,54,38,9/5/1988,,,24.20238095,12.41369048
chic,55,39.625,9/6/1988,,30.75,15.91145833,30.125
chic,60.5,37.625,9/7/1988,,33,27.453125,35.2826087
chic,70,47.125,9/8/1988,,54,35.671875,38.28375447
chic,66,34.75,9/9/1988,,66,17.40625,40.38237813
chic,67.5,39.75,9/10/1988,,77,19.265625,51.44791667
chic,71,62.375,9/11/1988,,,30.22395833,33.98143116
chic,75.5,64.75,9/12/1988,,33.33333333,18.67708333,23.53645833
chic,63,46.875,9/13/1988,,58,15.22604167,25.07283443
chic,66,48.875,9/14/1988,,58,23.78442983,30.75262909
chic,64.5,50.375,9/15/1988,,38,19.58265399,21.49739583
chic,65.5,59.75,9/16/1988,,55,15.38541667,36.64749053
chic,78,61.75,9/17/1988,,,25.23958333,24.88541667
chic,76.5,62.375,9/18/1988,,43.4,19.76041667,19.99252717
chic,67,51.25,9/19/1988,,26,17.08333333,19.109375
chic,60,47.25,9/20/1988,,34,13.87152778,12.13538446
chic,58.5,49.75,9/21/1988,,,9.324404762,23.84593383
chic,70,66.25,9/22/1988,,,17.48289279,33.46859119
chic,60,42.125,9/23/1988,,,19.17549819,23
chic,56.5,42.875,9/24/1988,,49,15.47395833,29.60119048
chic,61.5,48.25,9/25/1988,,,23.78551136,39.39880952
chic,64.5,45.875,9/26/1988,,,34.89880952,46.05124224
chic,71,56.375,9/27/1988,,,27.00793651,32.68668831
chic,61.5,51.625,9/28/1988,,,17.52083333,19.2734375
chic,67.5,56.875,9/29/1988,,,17.49479167,39.30847538
chic,68.5,60.75,9/30/1988,,51,12.72916667,37.40511775
chic,62,56.875,10/1/1988,,12,10.55555556,25.54761905
chic,56.5,45,10/2/1988,,22,19.65104167,17.70052083
chic,53.5,38.125,10/3/1988,,,9.362745098,22.94791667
chic,43,30.25,10/4/1988,,33,11.7202381,15.96130952
chic,43,32.25,10/5/1988,,30,10.60248447,19.03351449
chic,43.5,32.75,10/6/1988,,33.33333333,9.642857143,27.53839345
chic,47.5,33,10/7/1988,,,11.86309524,38.265625
chic,52,41.125,10/8/1988,,56,12.61904762,36.34895833
chic,54.5,47.5,10/9/1988,,,11.94047619,32.08514493
chic,58,34.625,10/10/1988,,39,20.75,17.32142857
chic,42.5,26.125,10/11/1988,,48,13.49404762,19.42032683
chic,39,24.375,10/12/1988,,28.6,14.515625,23.5636646
chic,39.5,23.875,10/13/1988,,,11.52752976,34.629329
chic,58,42.25,10/14/1988,,59,18.22916667,37.37241201
chic,66.5,52,10/15/1988,,51,35.03571429,25.45341615
chic,62.5,47.875,10/16/1988,,43,26.05952381,21.14583333
chic,53,55.125,10/17/1988,,,4.916666667,28.86904762
chic,49.5,36.375,10/18/1988,,23.6,11.19778139,18.82337398
chic,43.5,32.25,10/19/1988,,28,11.57059042,21.75817204
chic,42,37.875,10/20/1988,,24,6.625,28.05357143
chic,46.5,39,10/21/1988,,31,6.927083333,21.36904762
chic,42,32.5,10/22/1988,,32,10.265625,20.75595238
chic,43.5,30.625,10/23/1988,,30,10.25,15.61011905
chic,33.5,27.125,10/24/1988,,27.4,7.120285738,16.56631876
chic,35,22.125,10/25/1988,,34,8.598958333,23.32359601
chic,36.5,26,10/26/1988,,34,7.052083333,24.90330175
chic,45,40.875,10/27/1988,,,9.84375,26.7671875
chic,37,21,10/28/1988,,39,13.52083333,19.6484375
chic,33.5,12.75,10/29/1988,,28,13.125,26.46557971
chic,33,25.875,10/30/1988,,26,10.54166667,29.01200181
chic,39,27.625,10/31/1988,,36,9.520089286,34.02232143
chic,40,28,11/1/1988,,35,12.55729167,22.75123518
chic,43.5,35.75,11/2/1988,,28,12.20686027,30.77121212
chic,50.5,50.625,11/3/1988,,34,3.375,36.06145833
chic,52.5,51.5,11/4/1988,,28,2.647058824,33.83712121
chic,41.5,36.125,11/5/1988,,15.6,2.791666667,13.99702381
chic,33.5,30.625,11/6/1988,,,13.625,11.8125
chic,39,38,11/7/1988,,12,5.869565217,23.99081851
chic,42,36.875,11/8/1988,,40,4.541666667,26.08854167
chic,43.5,46,11/9/1988,,25,2.375,29.33305101
chic,42.5,30.625,11/10/1988,,15,7.041666667,18.82738095
chic,39.5,29.25,11/11/1988,,23.2,8.958333333,23.12797619
chic,41.5,44,11/12/1988,,15,4.541666667,22.66666667
chic,45,40.875,11/13/1988,,12,10.58333333,16.8452381
chic,47.5,34.5,11/14/1988,,,5.083333333,34.23266046
chic,56,60.375,11/15/1988,,,2.916666667,25.96609731
chic,48,24.25,11/16/1988,,23,11.625,11.89522059
chic,38.5,28.125,11/17/1988,,24.2,10.29166667,23.70833333
chic,43.5,30.125,11/18/1988,,9,2.708333333,34.6999053
chic,44,40.125,11/19/1988,,14,2.375,27.34375
chic,36.5,28.125,11/20/1988,,21,6.25,17.33972538
chic,33,23.375,11/21/1988,,21,5.416666667,26.42084569
chic,34.5,28.125,11/22/1988,,31,4.75,27.928125
chic,41.5,35.5,11/23/1988,,39,3.416666667,31.90546086
chic,46.5,35,11/24/1988,,22,7.791666667,30.73958333
chic,49,44.375,11/25/1988,,28,13.04166667,35.71875
chic,54,51.25,11/26/1988,,13,11.91666667,24.00260417
chic,37,25,11/27/1988,,9,14.95833333,8.270833333
chic,28,21.875,11/28/1988,,6,7.833333333,18.64208251
chic,33.5,31.375,11/29/1988,,26.2,7.125,24.43015657
chic,30.5,23.875,11/30/1988,,22,4.625,18.13134058
chic,23.5,16.375,12/1/1988,,27,8.208333333,22.11158009
chic,34,32.5,12/2/1988,,29,4.583333333,27.05706522
chic,43,26,12/3/1988,,,9.291666667,21.88095238
chic,32.5,23.25,12/4/1988,,23,8.916666667,23.17447917
chic,38.5,31.25,12/5/1988,,39,3.875,23.23816288
chic,42,34.875,12/6/1988,,40,5,30.234375
chic,35,20,12/7/1988,,30,6.645833333,25.66145833
chic,27,11.25,12/8/1988,,40,9.666666667,27.55357143
chic,21.5,14.25,12/9/1988,,37,6.416666667,24.36904762
chic,18.5,2.125,12/10/1988,,,8.916666667,23.38095238
chic,11,6.125,12/11/1988,,30,7.083333333,23.92753623
chic,18.5,19.375,12/12/1988,,29,6.25,29.9681677
chic,34.5,28.625,12/13/1988,,48,5.333333333,26.55578794
chic,37.5,24.875,12/14/1988,,,5.916666667,21.72619048
chic,18,-0.75,12/15/1988,,,14.35,20.41010196
chic,10.5,12.125,12/16/1988,,35,6.541666667,26.80952381
chic,16,7,12/17/1988,,25.4,7.541666667,22.17261905
chic,22,21.875,12/18/1988,,39,4.875,24.25
chic,39,32.25,12/19/1988,,,10.79166667,27.42478355
chic,44.5,27,12/20/1988,,,12.60869565,16.39880952
chic,33,22.5,12/21/1988,,,10.5,22.50784632
chic,36,38.75,12/22/1988,,,4.291666667,23.35351967
chic,41,26.75,12/23/1988,,23,11.56521739,19.95238095
chic,33.5,26.5,12/24/1988,,,4.541666667,24.80357143
chic,23,16.625,12/25/1988,,,10.08333333,13.77665632
chic,27,29.875,12/26/1988,,,9,23.78571429
chic,27.5,14.125,12/27/1988,,27,4.5,21.34643504
chic,14.5,6.875,12/28/1988,,17,13.125,23.03787879
chic,13.5,12.625,12/29/1988,,29.66666667,6.947368421,30.28567335
chic,24.5,21.875,12/30/1988,,,5.666666667,35.9
chic,26,27,12/31/1988,,61,2.75,44.66666667
chic,26.5,26.875,1/1/1989,,66,9.391304348,33.13156703
chic,22,10.875,1/2/1989,,28,11.33333333,18.328125
chic,23,15.75,1/3/1989,,,7.875,22.61594203
chic,19,15.875,1/4/1989,,43.4,5.125,30.9726614
chic,29.5,31.875,1/5/1989,,20,3.125,33.14490695
chic,35,32.375,1/6/1989,,27,2,30.70833333
chic,40,39.625,1/7/1989,,,2.875,25.79427083
chic,15,1.5,1/8/1989,,,17.95833333,9.580729167
chic,16.5,14.625,1/9/1989,,52,13.46666667,20.08035038
chic,31.5,21.375,1/10/1989,,37.42857143,4.866666667,26.23939394
chic,34.5,37.375,1/11/1989,,31,8.5,25.42471591
chic,31.5,15.875,1/12/1989,,,9,23.71648551
chic,26,17.625,1/13/1989,,,6.428571429,27.54166667
chic,26.5,26.125,1/14/1989,,20,3.583333333,23.32738095
chic,29.5,23.875,1/15/1989,,,7.666666667,15.02976191
chic,31.5,26.625,1/16/1989,,27.14285714,6.25,19.88690476
chic,37,29.125,1/17/1989,,24,6.958333333,24.77502265
chic,37.5,27.875,1/18/1989,,,9.695652174,21.45785985
chic,38,30.125,1/19/1989,,,11.20833333,22.2417449
chic,28.5,11.625,1/20/1989,,,15.625,19.15625
chic,26.5,19.75,1/21/1989,,27,8.375,28.19047619
chic,40,25.75,1/22/1989,,22.875,8.75,23.32142857
chic,41.5,32.625,1/23/1989,,17,4.916666667,33.18445323
chic,38,34.125,1/24/1989,,45,6.227272727,27.77471532
chic,42.5,42.25,1/25/1989,,36,5.416666667,24.1884662
chic,34,23.625,1/26/1989,,37,8.25,21.83124451
chic,37,30.75,1/27/1989,,25,7.5,26.5682133
chic,42,31.875,1/28/1989,,27.125,6.583333333,26.140625
chic,40,37.75,1/29/1989,,,3.5,20.546875
chic,40.5,35.5,1/30/1989,,,7.791666667,20.87794384
chic,52.5,44.125,1/31/1989,,,9.833333333,24.04727946
chic,40.5,21.875,2/1/1989,,12,19,14.14007675
chic,25.5,20.375,2/2/1989,,49,16.04166667,19.109375
chic,14.5,2.5,2/3/1989,,20.57142857,11.38888889,21.75
chic,4.5,2,2/4/1989,,45,6.588235294,22.32291667
chic,9,5.25,2/5/1989,,,6.083333333,24.61458333
chic,2,-0.25,2/6/1989,,32,12,21.17566288
chic,12,9.125,2/7/1989,,56,14.75,28.51268116
chic,11.5,-3.75,2/8/1989,,86,17,16.97017046
chic,7,3.5,2/9/1989,,34.85714286,16.27272727,21.22916667
chic,15,12.375,2/10/1989,,36,14.375,28.44882246
chic,24,19.125,2/11/1989,,33,15.41666667,26.24404762
chic,26.5,16.875,2/12/1989,,26,15.04166667,27.875
chic,32,31.125,2/13/1989,,,7.875,29.29166667
chic,27.5,20.75,2/14/1989,,52,19.29166667,25.64648033
chic,27.5,13.125,2/15/1989,,30.125,8.625,38.38216196
chic,17.5,1.875,2/16/1989,,25,11.47619048,31.58078231
chic,17.5,14.625,2/17/1989,,13,14.625,30.63095238
chic,22,20.875,2/18/1989,,23,16.91666667,30.63690476
chic,28,19.125,2/19/1989,,,12.29166667,32.32142857
chic,27,25.25,2/20/1989,,,16.95833333,33.07738095
chic,26,17.25,2/21/1989,,43.75,19.95833333,33.24130037
chic,17,1.625,2/22/1989,,56,21.375,25.63542591
chic,13.5,10.25,2/23/1989,,37,13.33333333,29.1485919
chic,13,9.125,2/24/1989,,61,12.70833333,42.18333333
chic,27.5,27.75,2/25/1989,,,15.25,37.91666667
chic,28.5,15.875,2/26/1989,,,28.75,17.97489648
chic,18.5,10.75,2/27/1989,,33.71428571,15.07142857,29.36113366
chic,23,8.5,2/28/1989,,57,18.04166667,28.44375
chic,17,8.75,3/1/1989,,,20.05882353,24.31255449
chic,21.5,20,3/2/1989,,32,16.66666667,28.95833333
chic,32,32.125,3/3/1989,,,11.33333333,26.47916667
chic,34.5,24.375,3/4/1989,,30,7.208333333,23.52127976
chic,21.5,17,3/5/1989,,13.625,26.375,10.41145833
chic,26,14.625,3/6/1989,,20,33.375,12.71567235
chic,23,10.75,3/7/1989,,41,29.29166667,18.47135417
chic,26.5,18.625,3/8/1989,,68,9.875,40.875
chic,34,26.125,3/9/1989,,77,8.541666667,50.26016042
chic,42.5,32.5,3/10/1989,,,13.41666667,46.65833333
chic,46,31.5,3/11/1989,,73.33333333,2,35.38333333
chic,35,29.25,3/12/1989,,30,36.27272727,20.08333333
chic,42.5,36.25,3/13/1989,,43,13.63636364,37.91950758
chic,47,47.5,3/14/1989,,,8.083333333,40.22583463
chic,33.5,16,3/15/1989,,,18.45833333,23.24705616
chic,35.5,27.25,3/16/1989,,36,12.33333333,31.84375
chic,32,28.875,3/17/1989,,19.5,26.95833333,20.91006944
chic,24.5,17.375,3/18/1989,,23,26.83333333,22.921875
chic,26,26.5,3/19/1989,,,16.66666667,32.765625
chic,32.5,22.625,3/20/1989,,31,22.22727273,30.65835568
chic,28.5,11.75,3/21/1989,,22,24.41666667,27.6640625
chic,32,22.75,3/22/1989,,27,12.04166667,42.64725379
chic,41.5,25.25,3/23/1989,,58.42857143,12.54166667,43.28333333
chic,48.5,36.25,3/24/1989,,40,11.375,42.34375
chic,49,34.875,3/25/1989,,41,23.41666667,26.890625
chic,55.5,54.75,3/26/1989,,,35.375,30.81544384
chic,66.5,58.75,3/27/1989,,22,17.57916667,25.31060606
chic,60.5,56.5,3/28/1989,,28,12.86111111,22.35805748
chic,44,31,3/29/1989,,15,27.04119048,17.92210145
chic,42,33,3/30/1989,,34,17.49166667,23.25483631
chic,35.5,22.5,3/31/1989,,32,25.84375,20.675
chic,36.5,33.875,4/1/1989,,23,23.125,28.44791667
chic,46.5,44.625,4/2/1989,,,22.125,25.17708333
chic,47,47.25,4/3/1989,,,13.20833333,33.15243271
chic,51,34.625,4/4/1989,,32.625,18.82608696,25.61962992
chic,41,35.5,4/5/1989,,33,19.35714286,26.59378642
chic,41.5,24.625,4/6/1989,,50,19.60913931,31.6484375
chic,40,27.75,4/7/1989,,42,22.19642857,26.52083333
chic,38,15.625,4/8/1989,,35,24.13690476,22.1171875
chic,29.5,13.375,4/9/1989,,,27.69791667,10.46428571
chic,28.5,20.875,4/10/1989,,29.375,16.53623188,26.28977273
chic,37,28.875,4/11/1989,,44,23.28571429,26.15482955
chic,43,26.875,4/12/1989,,31,27.02950311,28.36931818
chic,41,19.375,4/13/1989,,49,21.79812925,38.7431946
chic,52,33,4/14/1989,,39,26.32738095,32.28882576
chic,48.5,30.5,4/15/1989,,54,25.52380952,39.18229167
chic,57,49.25,4/16/1989,,46.125,26.83333333,34.94791667
chic,48.5,31.875,4/17/1989,,23,30.92236025,23.83465086
chic,39.5,35.5,4/18/1989,,49,16.94642857,36.17389687
chic,43.5,19.25,4/19/1989,,56,18.83333333,41.23913044
chic,54,38,4/20/1989,,69,27.01531621,39.61383929
chic,53,36.125,4/21/1989,,49,31.49404762,32.75883152
chic,52,34.25,4/22/1989,,44.375,30.55208333,28.02083333
chic,50.5,31.375,4/23/1989,,61,33.47395833,21.828125
chic,55.5,41.375,4/24/1989,,74,32.27168367,41.50004529
chic,62.5,52.375,4/25/1989,,,36.36956522,36.8671131
chic,58,45.25,4/26/1989,,,45.61666667,30.46800595
chic,54,43,4/27/1989,,69,34.64880952,33.19791667
chic,49.5,42,4/28/1989,,39.71428571,18.07738095,30.13541667
chic,55.5,42,4/29/1989,,,19.625,25.78645833
chic,50,35.5,4/30/1989,,,34.58928571,16.27604167
chic,47.5,33.25,5/1/1989,,24,32.08333333,23.185012
chic,45,37.5,5/2/1989,,26,26.2521645,24.76864306
chic,53.5,32.625,5/3/1989,,,24.77298607,32.22291667
chic,55.5,49.75,5/4/1989,,46.25,25.1884058,36.69116848
chic,50.5,19.875,5/5/1989,,,30.94047619,17.11990614
chic,35.5,24.75,5/6/1989,,33,20.33333333,16.30357143
chic,43,35.75,5/7/1989,,,18.23958333,17.24702381
chic,50.5,40.75,5/8/1989,,,25.32142857,36.12714461
chic,50.5,25.375,5/9/1989,,20,33.89937418,20.221875
chic,49.5,23.5,5/10/1989,,27,35.71428571,19.70880682
chic,48,20.25,5/11/1989,,,33.71428571,21.79115201
chic,51.5,36.75,5/12/1989,,,28.56547619,24.34517046
chic,52,43.25,5/13/1989,,17,30.40674603,17.73958333
chic,55.5,41.375,5/14/1989,,65,32.56547619,24.47916667
chic,56,43.75,5/15/1989,,,27.68299454,42.91354167
chic,59,44.5,5/16/1989,,79.875,35.63240132,51.1155303
chic,63.5,45.375,5/17/1989,,98,47.11920937,44.95063406
chic,68,51.625,5/18/1989,,99,37.16893116,42.63568135
chic,65.5,61.75,5/19/1989,,35,30.03645833,33.06845238
chic,64,38.625,5/20/1989,,,26.65104167,24.109375
